Text,Label
W3280 W354 W1014 W2 W4110 W429 W89 W125 W2015 W2348 W2407 W4708 W4159 W494 W1029 W24 <pad> W19 W26 <pad>,D19
W1730 W1072 W259 W284 W2608 W13 W2132 W1723 W17 W319 W4082 W397 W38 W349 W2582 W24 <pad> W34 W253 <pad>,D19
W204 W400 W2411 W12 W1047 W28 W5229 W263 W47 W3405 W57 W1271 W480 W1198 W2612 W13 W24 W289 W347 <pad>,D19
W552 W13 W32 W5374 W97 W13 W1769 W155 W32 W17 W358 W347 W24 <pad> W24 <pad> <pad> <pad> <pad> <pad>,D19
W187 W13 W31 W1133 W244 W344 W931 W39 W13 W2451 W515 W160 W32 W122 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W218 W1127 W58 W112 W278 W120 W300 W3141 W1041 W3294 W340 W3972 W2406 W346 W1413 W13 <pad> W34 W300 <pad>,D19
W475 W32 W5198 W12 W679 W302 W3195 W32 W32 W3854 W387 W2132 W120 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W345 W13 W2835 W28 W3300 W3628 W3695 W32 W38 W4901 W334 W2009 W7 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W300 W1 W776 W13 W2144 W1338 W1767 W851 W32 W2066 W97 W1061 W38 W289 W7 <pad> <pad> W17 W122 <pad>,D19
W553 W1094 W3681 W3011 W1517 W32 W1020 W1753 W45 W4232 W317 W1444 W111 W1101 W1520 W32 W24 W1206 W776 <pad>,D19
W348 W32 W3068 W32 W1463 W363 W271 W32 W13 W3155 W93 W950 W15 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W170 W334 W3799 W17 W2554 W19 W3603 W537 W28 W5211 W70 W4283 W1160 W15 W391 <pad> <pad> W28 W90 <pad>,D19
W49 W911 W3550 W28 W1415 W154 W401 W1426 W910 W3814 W1732 W2843 W844 W797 W2118 W32 W24 W300 W42 <pad>,D19
W216 W1643 W835 W113 W329 W787 W1206 W3647 W791 W506 W3141 W3951 W2338 W290 W1425 W13 <pad> W93 W1206 <pad>,D19
W204 W1093 W2270 W12 W1214 W28 W3852 W3535 W110 W3153 W289 W14 W70 W597 W3530 W13 W24 W15 W2899 <pad>,D19
W289 W227 W5385 W13 W236 W47 W851 W2337 W87 W1008 W97 W2152 W87 W312 W2338 W32 W24 W457 W1145 <pad>,D19
W281 W1165 W129 W13 W2043 W12 W297 W1649 W45 W1743 W26 W2018 W188 W3280 W1649 W32 W24 W328 W1017 <pad>,D19
W138 W1553 W1162 W13 W2149 W911 W1412 W264 W12 W2025 W97 W1562 W28 W280 W252 <pad> <pad> W111 W34 <pad>,D19
W2607 W24 W97 W4437 W1145 W59 W2732 W388 W13 W114 W254 W597 W24 W32 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W285 W385 W330 W4698 W1017 W13 W1140 W3804 W12 W336 W2678 W187 W13 W87 W42 <pad> <pad> W17 W113 <pad>,D19
W348 W32 W357 W32 W1452 W3344 W2742 W32 W32 W3185 W4 W1196 W387 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W49 W904 W369 W13 W2178 W1890 W5047 W2192 W28 W1807 W97 W4705 W19 W334 W2160 W24 <pad> W154 W128 <pad>,D19
W2580 W235 W2214 W162 W1968 W13 W76 W3381 W19 W287 W1273 W221 W17 W334 W1857 W24 <pad> W170 W131 <pad>,D19
W290 W452 W1262 W13 W2218 W1085 W3814 W488 W17 W1698 W97 W1197 W19 W383 W4721 W24 <pad> W1043 W627 <pad>,D19
W640 W933 W1253 W2109 W1109 W13 W1270 W2750 W19 W1674 W2139 W1357 W17 W138 W1086 W24 <pad> W31 W457 <pad>,D19
W292 W24 W47 W4385 W17 W112 W901 W388 W346 W38 W3576 W305 W469 <pad> W963 <pad> <pad> <pad> <pad> <pad>,D19
W1124 W32 W15 W1038 W556 W329 W1460 W337 W13 W577 W2378 W537 W32 W461 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W2869 W13 W183 W1396 W1991 W283 W679 W851 W13 W2009 W921 W1553 W32 W90 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1382 W24 W113 W3618 W28 W149 W2961 W1003 W216 W38 W3572 W1192 W488 W24 W1072 <pad> <pad> <pad> <pad> <pad>,D19
W128 W1017 W848 W13 W2152 W4721 W118 W338 W12 W1989 W97 W4756 W17 W475 W2568 <pad> <pad> W90 W433 <pad>,D19
W170 W13 W3952 W17 W1770 W45 W3977 W32 W38 W595 W120 W3575 W498 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W984 W588 W844 W2303 W646 W13 W1536 W250 W17 W1210 W2581 W1105 W28 W348 W592 W24 <pad> W434 W130 <pad>,D19
W125 W32 W89 W2897 W4537 W2051 W1287 W1198 W13 W4605 W225 W39 W32 W494 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W5220 W1277 W452 W3347 W866 W13 W3117 W943 W28 W78 W968 W1751 W38 W289 W800 W24 <pad> W461 W246 <pad>,D19
W1409 W24 W113 W3650 W28 W31 W314 W1020 W666 W38 W3572 W1109 W411 W24 W848 <pad> <pad> <pad> <pad> <pad>,D19
W495 W32 W4262 W12 W977 W5224 W3143 W32 W32 W3753 W345 W159 W66 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W49 W848 W344 W13 W2178 W1932 W5058 W2158 W28 W1808 W97 W456 W19 W334 W214 W24 <pad> W154 W128 <pad>,D19
W228 W1606 W5075 W13 W2350 W64 W1524 W2032 W45 W1087 W97 W192 W87 W7 W2034 W32 W24 W1 W386 <pad>,D19
W170 W57 W3865 W17 W2253 W19 W3751 W354 W28 W5299 W408 W3968 W341 W228 W910 <pad> <pad> W12 W47 <pad>,D19
W280 W3068 W244 W13 W2308 W1162 W2071 W559 W110 W1325 W97 W636 W111 W124 W559 W13 W24 W346 W301 <pad>,D19
W912 W32 W206 W92 W12 W553 W406 W626 W468 W12 W3381 W3448 W3345 W32 W2765 <pad> <pad> <pad> <pad> <pad>,D19
W281 W566 W1510 W32 W1869 W38 W2214 W1283 W45 W2074 W2 W1869 W387 W1553 W1284 W32 W24 W138 W312 <pad>,D19
W552 W24 W13 W539 W97 W13 W1769 W1509 W32 W28 W3606 W347 W24 <pad> W24 <pad> <pad> <pad> <pad> <pad>,D19
W281 W227 W639 W13 W2347 W12 W321 W2328 W87 W1037 W97 W2167 W122 W312 W2336 W32 W24 W457 W1145 <pad>,D19
W2929 W24 W47 W4409 W17 W112 W908 W419 W495 W38 W3577 W292 W338 <pad> W7 <pad> <pad> <pad> <pad> <pad>,D19
W345 W2079 W5268 W13 W2167 W19 W1101 W2168 W93 W636 W170 W2328 W1198 W1372 W2337 W32 W24 W383 W84 <pad>,D19
W349 W13 W83 W38 W5385 W1832 W3253 W32 W12 W3935 W69 W2730 W59 W31 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W348 W32 W3279 W32 W1460 W3506 W2722 W32 W13 W3164 W93 W1120 W15 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W253 W32 W604 W13 W1852 W1110 W2389 W32 W13 W2702 W26 W3739 W154 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W228 W16 W503 W13 W2350 W253 W2008 W2019 W45 W1090 W97 W1893 W87 W537 W202 W32 W24 W627 W370 <pad>,D19
W280 W3068 W244 W13 W2308 W1162 W2071 W559 W110 W1325 W97 W636 W111 W124 W559 W13 W24 W346 W301 <pad>,D19
W300 W493 W1014 W13 W2146 W1154 W156 W774 W32 W2046 W97 W238 W28 W228 W4469 <pad> <pad> W19 W494 <pad>,D19
W2569 W13 W289 W3484 W4034 W1731 W1252 W597 W13 W4078 W641 W3280 W32 W26 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1409 W24 W113 W365 W28 W31 W314 W1020 W765 W38 W3572 W1110 W411 W24 W904 <pad> <pad> <pad> <pad> <pad>,D19
W290 W468 W1273 W13 W2218 W1010 W3718 W507 W17 W1697 W97 W1213 W97 W383 W5044 W24 <pad> W1043 W627 <pad>,D19
W417 W433 W216 W13 W2141 W1738 W2010 W328 W13 W210 W97 W62 W38 W149 W300 <pad> <pad> W32 W17 <pad>,D19
W138 W32 W235 W13 W178 W911 W2453 W32 W13 W2808 W46 W1041 W1043 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W138 W5107 W3187 W17 W1214 W434 W218 W1243 W553 W3358 W3016 W2994 W2372 W2220 W2083 W32 W24 W128 W1580 <pad>,D19
W2378 W13 W31 W1208 W2261 W319 W881 W4701 W13 W227 W58 W160 W32 W90 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W290 W238 W1030 W13 W2208 W1235 W3968 W414 W17 W1736 W97 W1119 W19 W337 W4135 W24 <pad> W4 W334 <pad>,D19
W438 W928 W540 W582 W3290 W32 W2607 W5024 W97 W1021 W286 W3381 W97 W626 W3275 W13 W24 W57 W104 <pad>,D19
W348 W1020 W1248 W13 W2157 W278 W560 W58 W38 W1871 W97 W2214 W17 W138 W5392 W24 <pad> W46 W69 <pad>,D19
W105 W13 W188 W1102 W38 W1 W1196 W7 W1411 W12 W35 W1853 W164 W13 W43 <pad> <pad> <pad> <pad> <pad>,D19
W281 W1021 W142 W32 W1986 W12 W1030 W1457 W45 W1935 W46 W1945 W89 W2552 W146 W32 W24 W300 W489 <pad>,D19
W15 W13 W2142 W28 W4119 W2378 W3563 W32 W12 W4505 W138 W1174 W1032 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W128 W5387 W3248 W17 W1263 W1043 W218 W1271 W37 W351 W222 W298 W2055 W336 W2087 W32 W24 W128 W306 <pad>,D19
W280 W329 W2570 W13 W2309 W909 W1798 W688 W110 W1306 W97 W855 W111 W1582 W688 W13 W24 W290 W3280 <pad>,D19
W475 W310 W3849 W13 W2269 W224 W2339 W2321 W19 W1521 W97 W2776 W47 W354 W2315 W13 W24 W281 W59 <pad>,D19
W346 W32 W3070 W12 W1107 W1203 W3080 W32 W32 W3620 W281 W951 W526 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W49 W32 W1074 W32 W1371 W2579 W2825 W32 W32 W3292 W183 W2277 W495 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1198 W32 W335 W2599 W1783 W139 W2016 W2 W13 W1807 W385 W321 W12 W34 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W204 W426 W241 W12 W1060 W28 W5226 W2658 W47 W3397 W57 W1272 W354 W1198 W2656 W13 W24 W89 W37 <pad>,D19
W658 W13 W204 W5355 W38 W457 W588 W2552 W2869 W12 W3484 W211 W2028 W13 W911 <pad> <pad> <pad> <pad> <pad>,D19
W280 W340 W2602 W13 W2309 W550 W1637 W861 W110 W1299 W97 W900 W111 W168 W861 W13 W24 W290 W39 <pad>,D19
W984 W13 W188 W1019 W38 W130 W10 W472 W167 W12 W35 W1936 W1780 W13 W4981 <pad> <pad> <pad> <pad> <pad>,D19
W289 W219 W532 W13 W2359 W46 W1124 W2269 W87 W1022 W97 W211 W87 W306 W2270 W32 W24 W385 W1058 <pad>,D19
W281 W2608 W1947 W32 W1507 W38 W1601 W5337 W111 W2555 W183 W157 W138 W124 W5337 W13 W24 W495 W2348 <pad>,D19
W289 W13 W3448 W17 W2654 W347 W3827 W32 W38 W5201 W457 W2696 W776 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W49 W350 W259 W13 W2168 W2160 W5227 W1467 W28 W184 W97 W3404 W19 W1206 W1401 W24 <pad> W2 W290 <pad>,D19
W417 W32 W851 W13 W2053 W1769 W2208 W32 W13 W23 W111 W1145 W110 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W840 W24 W461 W3107 W28 W57 W1818 W325 W7 W38 W3535 W3156 W25 W24 W150 <pad> <pad> <pad> <pad> <pad>,D19
W281 W1119 W1331 W13 W2032 W12 W3933 W1557 W45 W181 W494 W2006 W170 W3161 W1557 W32 W24 W1206 W867 <pad>,D19
W89 W13 W3153 W28 W3000 W39 W3764 W32 W38 W5087 W130 W2345 W317 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1195 W3628 W1954 W3815 W927 W13 W4359 W308 W38 W3553 W1488 W297 W12 W1043 W78 <pad> <pad> W122 W204 <pad>,D19
W1428 W13 W31 W1478 W38 W1206 W235 W42 W617 W12 W351 W1424 W126 W13 W2783 <pad> <pad> <pad> <pad> <pad>,D19
W170 W419 W3193 W28 W4696 W17 W2104 W1776 W19 W4139 W128 W636 W1101 W627 W1731 W24 <pad> W2 W49 <pad>,D19
W344 W24 W38 W5087 W910 W89 W223 W1041 W13 W626 W3086 W441 W24 W24 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W281 W2544 W2011 W32 W1461 W38 W2009 W5231 W111 W2653 W31 W1545 W300 W1004 W5230 W13 W24 W475 W1553 <pad>,D19
W225 W13 W4 W208 W38 W348 W515 W3628 W1181 W38 W3518 W873 W53 W13 W1467 <pad> <pad> <pad> <pad> <pad>,D19
W3122 W24 W19 W4671 W17 W90 W108 W528 W345 W38 W3577 W804 W3406 <pad> W401 <pad> <pad> <pad> <pad> <pad>,D19
W1032 W32 W475 W270 W1353 W943 W1807 W15 W13 W1366 W306 W1580 W12 W516 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W2220 W617 W927 W494 W3264 W441 W290 W4563 W338 W215 W1021 W4205 W3208 W89 W1265 W24 <pad> W494 W387 <pad>,D19
W204 W1316 W2157 W12 W1272 W38 W3451 W3826 W110 W3090 W204 W1427 W385 W765 W3814 W13 W24 W387 W574 <pad>,D19
W138 W32 W2955 W13 W1737 W778 W2474 W32 W13 W2842 W461 W1078 W183 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W89 W13 W3253 W17 W2893 W428 W3791 W32 W38 W5139 W337 W254 W412 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W306 W32 W206 W2587 W1031 W4251 W1554 W138 W13 W1037 W374 W851 W12 W36 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W246 W13 W649 W38 W5414 W2026 W3247 W32 W12 W3920 W206 W2587 W55 W31 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W69 W13 W1228 W38 W5230 W840 W3328 W32 W12 W4080 W475 W3689 W553 W31 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W281 W1298 W1252 W13 W2074 W12 W1409 W1807 W45 W157 W112 W2038 W31 W391 W1808 W32 W24 W68 W1160 <pad>,D19
W1206 W112 W408 W13 W2130 W1990 W207 W183 W13 W2118 W97 W1058 W38 W183 W1043 <pad> <pad> W24 W32 <pad>,D19
W1419 W1467 W1125 W4537 W4000 W32 W1409 W5277 W47 W1373 W132 W4119 W97 W480 W3968 W13 W24 W280 W124 <pad>,D19
W281 W13 W3554 W17 W2554 W70 W3862 W32 W38 W5250 W66 W2893 W1017 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W49 W848 W344 W13 W2178 W1932 W5075 W2158 W28 W1808 W97 W456 W19 W334 W2139 W24 <pad> W154 W128 <pad>,D19
W204 W94 W2309 W12 W1164 W28 W4262 W3287 W110 W3197 W89 W1366 W408 W51 W3284 W13 W24 W57 W104 <pad>,D19
W933 W1181 W5053 W3696 W1727 W13 W405 W379 W38 W984 W1362 W5206 W12 W31 W150 <pad> <pad> W112 W89 <pad>,D19
W246 W928 W968 W13 W2274 W689 W1365 W3284 W97 W1460 W97 W3664 W47 W37 W3275 W13 W24 W57 W104 <pad>,D19
W206 W1527 W5024 W12 W201 W87 W429 W2011 W280 W5223 W367 W2474 W925 W4701 W2271 W32 W24 W627 W370 <pad>,D19
W170 W206 W3859 W17 W230 W19 W3729 W347 W28 W5288 W408 W4000 W1846 W228 W59 <pad> <pad> W12 W110 <pad>,D19
W438 W32 W349 W340 W12 W104 W1099 W337 W689 W12 W3358 W3614 W3557 W32 W3075 <pad> <pad> <pad> <pad> <pad>,D19
W281 W437 W1627 W32 W1784 W38 W3689 W1139 W111 W2156 W154 W181 W349 W797 W1142 W32 W24 W64 W851 <pad>,D19
W281 W1365 W1194 W13 W2088 W12 W1141 W1853 W87 W1528 W113 W2044 W434 W4701 W1861 W32 W24 W334 W1335 <pad>,D19
W204 W13 W3732 W17 W2227 W349 W3908 W32 W38 W5356 W408 W3187 W1846 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W206 W2068 W1775 W13 W2297 W660 W397 W5052 W47 W14 W97 W5119 W110 W218 W5047 W13 W24 W349 W755 <pad>,D19
W259 W24 W110 W4173 W17 W461 W5387 W2869 W1206 W38 W3576 W117 W2423 <pad> W432 <pad> <pad> <pad> <pad> <pad>,D19
W204 W2051 W2067 W12 W1413 W38 W2591 W5020 W110 W2831 W433 W1503 W334 W330 W5019 W13 W24 W349 W429 <pad>,D19
W472 W32 W69 W159 W1139 W5107 W164 W290 W13 W1148 W1099 W963 W12 W2 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W659 W24 W112 W3386 W515 W1003 W3953 W435 W13 W515 W100 W574 W13 W19 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W170 W401 W3662 W17 W293 W19 W3309 W926 W17 W5006 W383 W4706 W505 W349 W909 <pad> <pad> W47 W516 <pad>,D19
W228 W1395 W4605 W13 W2347 W66 W660 W1893 W45 W1106 W97 W1807 W45 W4701 W1896 W32 W24 W526 W1732 <pad>,D19
W281 W2315 W601 W13 W2356 W12 W7 W2349 W87 W1022 W97 W2178 W90 W317 W2350 W32 W24 W457 W1181 <pad>,D19
W228 W13 W3050 W28 W3187 W412 W3731 W32 W38 W4974 W627 W220 W1372 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W289 W223 W5375 W13 W2359 W90 W321 W2303 W87 W1015 W97 W2145 W87 W312 W2308 W32 W24 W385 W114 <pad>,D19
W170 W375 W3405 W28 W3892 W17 W255 W2929 W19 W4409 W1206 W5282 W391 W300 W286 W24 <pad> W26 W15 <pad>,D19
W495 W1161 W4000 W38 W163 W46 W1582 W1649 W68 W4526 W2348 W271 W115 W2348 W2153 W32 W24 W328 W1017 <pad>,D19
W170 W386 W3525 W28 W3572 W17 W2882 W836 W17 W465 W334 W5205 W851 W64 W804 <pad> <pad> W122 W204 <pad>,D19
W1382 W1580 W375 W3989 W1509 W13 W5387 W2132 W38 W795 W1926 W1305 W32 W154 W1127 <pad> <pad> W87 W183 <pad>,D19
W703 W204 W1004 W516 W526 W2348 W433 W131 W302 W495 W2940 W4902 W4672 W110 W874 W24 <pad> W32 W19 <pad>,D19
W432 W32 W49 W984 W32 W755 W441 W345 W2242 W12 W3326 W4275 W4244 W12 W4697 <pad> <pad> <pad> <pad> <pad>,D19
W1191 W13 W31 W1410 W38 W68 W1904 W321 W912 W12 W351 W1507 W1366 W13 W3279 <pad> <pad> <pad> <pad> <pad>,D19
W89 W2009 W5227 W13 W2357 W188 W1397 W2145 W87 W1036 W97 W2049 W87 W963 W2145 W32 W24 W337 W774 <pad>,D19
W228 W1373 W4532 W13 W2347 W408 W904 W1871 W45 W1107 W97 W1781 W45 W4701 W1874 W32 W24 W334 W1732 <pad>,D19
W1072 W338 W552 W2398 W4721 W13 W1702 W2315 W17 W951 W2892 W92 W28 W335 W4513 W24 <pad> W1043 W526 <pad>,D19
W387 W409 W288 W13 W232 W1419 W1010 W1046 W110 W1272 W97 W1060 W111 W428 W1046 W32 W24 W49 W7 <pad>,D19
W128 W32 W4756 W32 W1666 W615 W251 W32 W13 W2941 W36 W1509 W149 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W354 W1213 W4119 W5220 W178 W32 W4081 W1896 W45 W4752 W429 W1587 W45 W2552 W1780 W32 W24 W68 W1128 <pad>,D19
W370 W2160 W1692 W2987 W5118 W32 W694 W881 W110 W212 W2568 W5117 W47 W37 W5117 W13 W24 W246 W1032 <pad>,D19
W253 W32 W933 W13 W1831 W1074 W240 W32 W13 W2740 W494 W50 W34 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W281 W2107 W900 W13 W2296 W12 W245 W2172 W87 W1151 W110 W2146 W494 W1580 W2178 W32 W24 W383 W1014 <pad>,D19
W300 W626 W370 W13 W2145 W1192 W1648 W1160 W32 W2053 W97 W1730 W28 W89 W1124 <pad> <pad> W19 W112 <pad>,D19
W15 W4513 W3012 W13 W2320 W746 W616 W1149 W111 W1261 W97 W1147 W111 W755 W1149 W32 W24 W64 W963 <pad>,D19
W2552 W4480 W2897 W3931 W1148 W32 W791 W1396 W111 W3265 W909 W1102 W110 W124 W1147 W32 W24 W64 W963 <pad>,D19
W2429 W59 W301 W4476 W1419 W13 W108 W731 W12 W703 W2567 W658 W13 W113 W1145 <pad> <pad> W97 W46 <pad>,D19
W204 W1041 W3142 W38 W5075 W17 W2010 W2498 W97 W4039 W348 W801 W429 W130 W2372 W24 <pad> W154 W138 <pad>,D19
W170 W1162 W3283 W28 W4202 W17 W2347 W731 W19 W4279 W300 W5381 W301 W328 W708 W24 <pad> W46 W349 <pad>,D19
W204 W2068 W2054 W12 W1424 W38 W2507 W5075 W110 W2805 W433 W1508 W68 W330 W5058 W13 W24 W349 W755 <pad>,D19
W15 W4721 W3070 W13 W2324 W432 W5234 W1164 W111 W126 W97 W1152 W111 W755 W1164 W32 W24 W64 W1372 <pad>,D19
W1017 W32 W128 W412 W32 W2187 W300 W434 W297 W12 W3325 W4670 W465 W12 W5227 <pad> <pad> <pad> <pad> <pad>,D19
W289 W223 W5375 W13 W2359 W90 W321 W2303 W87 W1015 W97 W2145 W87 W312 W2308 W32 W24 W385 W114 <pad>,D19
W300 W253 W1372 W13 W2143 W1373 W182 W1032 W32 W2074 W97 W52 W38 W204 W755 <pad> <pad> W28 W87 <pad>,D19
W925 W32 W206 W1086 W12 W553 W438 W910 W447 W12 W3381 W3403 W3292 W32 W2696 <pad> <pad> <pad> <pad> <pad>,D19
W326 W280 W328 W4990 W597 W13 W1357 W1722 W32 W337 W3012 W114 W24 W19 W1138 <pad> <pad> W12 W110 <pad>,D19
W925 W13 W188 W5233 W3086 W928 W1088 W428 W13 W3167 W2344 W2552 W32 W113 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W204 W109 W3116 W38 W5084 W17 W1918 W2823 W97 W3978 W49 W874 W336 W383 W278 W24 <pad> W34 W300 <pad>,D19
W412 W3154 W230 W161 W644 W32 W2106 W1143 W110 W263 W658 W582 W110 W104 W639 W13 W24 W290 W3161 <pad>,D19
W370 W32 W348 W3406 W32 W797 W493 W89 W2379 W12 W3326 W4333 W4291 W12 W5020 <pad> <pad> <pad> <pad> <pad>,D19
W412 W32 W280 W379 W931 W404 W1520 W1206 W13 W954 W909 W703 W12 W36 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W15 W4705 W307 W13 W2320 W4469 W5392 W1153 W111 W126 W97 W1150 W111 W755 W1153 W32 W24 W64 W1372 <pad>,D19
W495 W2077 W5233 W59 W2155 W32 W412 W2218 W87 W601 W289 W207 W87 W963 W2157 W32 W24 W383 W84 <pad>,D19
W346 W32 W2776 W12 W1143 W1280 W3050 W32 W32 W3578 W204 W802 W68 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W840 W1398 W658 W3656 W224 W13 W3931 W405 W38 W1075 W1298 W58 W12 W149 W1832 <pad> <pad> W112 W228 <pad>,D19
W537 W69 W2348 W516 W1138 W160 W188 W401 W286 W526 W2832 W4863 W4531 W45 W920 W24 <pad> W12 W47 <pad>,D19
W438 W32 W349 W3422 W12 W104 W114 W383 W659 W12 W3358 W3596 W3555 W32 W3074 <pad> <pad> <pad> <pad> <pad>,D19
W170 W867 W355 W28 W3329 W17 W3007 W2568 W17 W4726 W526 W5119 W1580 W49 W238 <pad> <pad> W90 W433 <pad>,D19
W206 W13 W1506 W38 W5082 W225 W3444 W32 W12 W4181 W290 W5 W2899 W31 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W515 W24 W32 W5237 W17 W38 W1488 W109 W45 W38 W3606 W867 W253 <pad> W93 <pad> <pad> <pad> <pad> <pad>,D19
W349 W1010 W1074 W13 W2281 W588 W1202 W3394 W97 W1452 W97 W3750 W47 W441 W3384 W13 W24 W57 W218 <pad>,D19
W51 W32 W290 W1411 W166 W1339 W1986 W93 W13 W1697 W354 W321 W12 W34 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W70 W36 W38 W66 W300 W5228 W498 W154 W2113 W19 W1524 W13 W540 W64 W12 <pad> <pad> <pad> <pad> <pad>,D13
W49 W19 W13 W4118 W494 W3406 W2637 W178 W120 W38 W3566 W13 W4145 W2893 W24 <pad> <pad> <pad> <pad> <pad>,D13
W328 W111 W13 W3114 W183 W1280 W1536 W5390 W312 W38 W2401 W13 W3555 W1192 W24 <pad> <pad> <pad> <pad> <pad>,D13
W111 W12 W110 W1643 W110 W122 W526 W252 W345 W26 W1723 W32 W2329 W114 W110 <pad> <pad> <pad> <pad> <pad>,D13
W289 W12 W12 W4014 W19 W12 W1890 W1781 W34 W19 W3728 W32 W3748 W2893 W32 <pad> <pad> <pad> <pad> <pad>,D13
W280 W90 W19 W526 W289 W3931 W765 W49 W1397 W87 W2418 W32 W1305 W385 W19 <pad> <pad> <pad> <pad> <pad>,D13
W55 W36 W13 W1770 W253 W5227 W804 W5234 W1966 W12 W1161 W13 W1415 W2086 W24 <pad> <pad> <pad> <pad> <pad>,D13
W289 W45 W97 W334 W433 W1408 W131 W300 W1160 W90 W400 W32 W1643 W70 W19 <pad> <pad> <pad> <pad> <pad>,D13
W26 W17 W110 W253 W26 W746 W289 W120 W910 W26 W2132 W32 W330 W55 W110 <pad> <pad> <pad> <pad> <pad>,D13
W290 W17 W13 W4344 W112 W2599 W314 W2005 W1 W38 W3756 W13 W4288 W3218 W24 <pad> <pad> <pad> <pad> <pad>,D13
W49 W19 W13 W4164 W494 W167 W2783 W1834 W408 W38 W3624 W13 W4176 W2954 W24 <pad> <pad> <pad> <pad> <pad>,D13
W281 W12 W12 W3759 W19 W38 W1280 W1460 W93 W97 W3549 W32 W3513 W249 W32 <pad> <pad> <pad> <pad> <pad>,D13
W666 W93 W32 W787 W70 W1767 W1020 W28 W224 W12 W3161 W13 W2554 W69 W24 <pad> <pad> <pad> <pad> <pad>,D13
W59 W154 W12 W408 W130 W1271 W406 W90 W115 W28 W432 W13 W1692 W495 W13 <pad> <pad> <pad> <pad> <pad>,D13
W1 W46 W28 W385 W348 W3948 W1017 W31 W1065 W97 W722 W13 W3229 W300 W38 <pad> <pad> <pad> <pad> <pad>,D13
W387 W87 W97 W526 W281 W3286 W553 W348 W114 W87 W270 W32 W1097 W457 W19 <pad> <pad> <pad> <pad> <pad>,D13
W70 W36 W38 W66 W300 W5198 W4469 W34 W2106 W19 W167 W13 W5377 W64 W12 <pad> <pad> <pad> <pad> <pad>,D13
W45 W12 W110 W173 W110 W122 W354 W133 W345 W26 W2321 W32 W376 W617 W110 <pad> <pad> <pad> <pad> <pad>,D13
W1043 W12 W17 W2032 W97 W97 W10 W3750 W31 W111 W2270 W32 W162 W4082 W28 <pad> <pad> <pad> <pad> <pad>,D13
W59 W36 W13 W1109 W417 W5390 W604 W2418 W2486 W12 W5107 W13 W1263 W984 W24 <pad> <pad> <pad> <pad> <pad>,D13
W130 W90 W13 W2154 W289 W5293 W875 W3666 W1181 W38 W1677 W13 W3118 W3931 W24 <pad> <pad> <pad> <pad> <pad>,D13
W64 W97 W13 W3920 W36 W133 W2574 W1526 W37 W38 W3429 W13 W4028 W2609 W24 <pad> <pad> <pad> <pad> <pad>,D13
W385 W122 W13 W1793 W57 W1264 W5234 W2832 W4081 W38 W1271 W13 W2825 W2574 W24 <pad> <pad> <pad> <pad> <pad>,D13
