Text,Label
W110 W13 W1128 W64 W4164 W2274 W472 W17 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W97 W13 W3739 W57 W4204 W1028 W1032 W110 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W26 W32 W38 W1372 W516 W4042 W35 W13 W461 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W188 W34 W434 W290 W1643 W754 W1397 W122 W1335 W125 W24 W24 W26 W110 W28 W47 <pad> <pad> <pad> <pad>,D4
W57 W317 W122 W1820 W87 W470 W275 W13 W2345 W289 W1991 W97 W1553 W3406 W280 W866 W2552 W617 W3428 W280,D4
W5218 W132 W32 W93 W2882 W2886 W5415 W122 W1078 W5198 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W26 W32 W461 W1582 W1043 W2336 W2582 W45 W312 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W4937 W12 W36 W87 W17 W1036 W441 W1392 W45 W1889 W111 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W494 W1003 W494 W3161 W26 W1820 W1636 W13 W566 W64 W1248 W38 W1014 W663 W346 W1094 W245 W1004 W952 W494,D4
W19 W774 W93 W188 W93 W404 W2169 W47 W3933 W206 W93 W24 W851 W428 W281 W2498 W56 W2 W447 <pad>,D4
W122 W19 W154 W216 W154 W2321 W2544 W1032 W608 W17 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W3268 W111 W204 W47 W2899 W32 W1398 W470 W113 W3117 W516 <pad> W28 W12 W13 W32 <pad> <pad> <pad> <pad>,D4
W4097 W12 W170 W111 W111 W909 W1099 W5224 W113 W1512 W516 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W90 W47 W36 W1004 W461 W145 W748 W776 W115 W97 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W113 W26 W28 W694 W12 W252 W144 W2486 W1361 W31 <pad> W90 W111 W111 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W4697 W12 W4880 W32 W803 W2339 W2077 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W26 W32 W461 W124 W434 W2231 W217 W87 W489 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W1127 W59 W38 W526 W3802 W3803 W319 W38 W526 W904 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W130 W280 W26 W28 W1571 W19 W480 W1027 W17 W3404 W259 W111 W246 W2 W111 W26 <pad> <pad> <pad> <pad>,D4
W1410 W5238 W32 W113 W2464 W247 W1460 W26 W927 W1412 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W228 W345 W374 W32 W1510 W130 W216 W47 W12 W469 W13 W24 W183 W112 W110 W113 <pad> <pad> <pad> <pad>,D4
W408 W19 W111 W90 W349 W122 W170 W3328 W19 W1192 W5342 W4 W349 W87 W13 W13 <pad> <pad> <pad> <pad>,D4
W28 W3406 W36 W19 W516 W604 W3141 W385 W952 W328 W336 W160 W325 W1846 W39 W351 W926 W149 W721 <pad>,D4
W46 W112 W17 W747 W38 W926 W151 W1075 W1408 W289 <pad> W2 W26 W494 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W1796 W12 W4889 W13 W965 W909 W951 W24 <pad> W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W32 W13 W1093 W110 W4316 W588 W131 W494 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W3528 W12 W45 W111 W3761 W32 W345 W452 W97 W1032 W98 W28 W2041 W844 W2042 W555 <pad> <pad> <pad> <pad>,D4
W122 W17 W93 W765 W34 W2612 W1674 W330 W452 W28 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W122 W31 W433 W66 W149 W3750 W430 W494 W133 W97 W38 <pad> W2 W494 W17 W347 W34 W12 W346 <pad>,D4
W3903 W12 W281 W111 W4 W32 W226 W275 W112 W2582 W349 <pad> W130 W461 W130 W122 <pad> <pad> <pad> <pad>,D4
W112 W112 W235 W38 W3504 W312 W55 W113 W24 W755 <pad> <pad> W111 W17 W12 W28 <pad> <pad> <pad> <pad>,D4
W383 W433 W113 W97 W1383 W47 W337 W4706 W19 W4513 W389 W113 W349 W46 W97 W87 <pad> <pad> <pad> <pad>,D4
W4462 W12 W4881 W32 W927 W212 W1960 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W87 W110 W494 W2220 W494 W92 W1606 W119 W1562 W110 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W1536 W28 W4667 W13 W1130 W470 W802 W24 <pad> W122 <pad> <pad> W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W383 W49 W110 W1751 W19 W553 W1138 W13 W4537 W122 W1394 W87 W335 W1632 W170 W746 W69 W803 W1343 W367,D4
W330 W70 W122 W2671 W188 W188 W2043 W494 W951 W5392 W24 W51 W383 W367 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W90 W1667 W46 W597 W494 W2584 W2607 W13 W4158 W253 W1072 W12 W1398 W435 W335 W1388 W427 W1138 W1093 W122,D4
W3908 W12 W289 W111 W36 W32 W2569 W264 W112 W2823 W89 <pad> W228 W45 W228 W97 <pad> <pad> <pad> <pad>,D4
W5202 W12 W112 W90 W38 W2288 W1206 W2410 W110 W2760 W17 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W112 W32 W433 W493 W149 W4537 W640 W31 W660 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W496 W289 W5222 W13 W488 W1138 W722 W13 W32 W1509 W13 W24 W4 W122 W47 W122 <pad> <pad> <pad> <pad>,D4
W17 W5053 W36 W345 W461 W950 W5238 W13 W2576 W526 W391 W13 W470 W245 W64 W2315 W1379 W348 W1294 W28,D4
W47 W26 W17 W7 W17 W1248 W967 W588 W928 W26 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W38 W660 W36 W434 W36 W1196 W731 W13 W2192 W1 W597 W13 W663 W1419 W64 W2507 W167 W246 W1389 W12,D4
W3653 W3761 W12 W433 W309 W3090 W4464 W87 W2869 W3613 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W138 W138 W2 W110 W1021 W168 W3280 W28 W31 W952 W32 W13 W387 W154 W90 W516 <pad> <pad> <pad> <pad>,D4
W28 W38 W1262 W38 W4144 W1145 W787 W46 <pad> W36 <pad> <pad> W13 W24 <pad> W24 <pad> <pad> <pad> <pad>,D4
W110 W113 W47 W39 W47 W4563 W5196 W1509 W5392 W113 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W113 W26 W28 W1209 W12 W1954 W1452 W2113 W1364 W149 <pad> W113 W45 W87 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W87 W111 W494 W336 W26 W754 W18 W1419 W1722 W110 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W3909 W12 W289 W111 W46 W32 W2599 W2580 W112 W2961 W281 <pad> W31 W47 W31 W17 <pad> <pad> <pad> <pad>,D4
W17 W13 W659 W183 W4261 W2982 W401 W87 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W334 W383 W111 W972 W97 W797 W1101 W13 W395 W46 W103 W45 W526 W1127 W281 W1411 W417 W2568 W1727 W337,D4
W4451 W12 W1043 W45 W47 W1188 W703 W2890 W90 W5231 W26 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W349 W110 W90 W1142 W19 W328 W2087 W480 W2051 W131 W24 W480 W68 W1 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W1035 W15 W3075 W13 W651 W385 W252 W13 W12 W689 W13 W24 W31 W26 W110 W112 <pad> <pad> <pad> <pad>,D4
W170 W188 W46 W32 W188 W281 W1935 W1161 W138 W47 W1362 W861 W1043 W46 W1216 W2074 W154 W12 W246 <pad>,D4
W19 W774 W93 W188 W93 W397 W2169 W47 W3933 W206 W93 W24 W851 W428 W281 W2544 W776 W2 W447 <pad>,D4
W1339 W1954 W12 W280 W3320 W3321 W2253 W110 W1181 W1216 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W3911 W12 W289 W110 W87 W32 W3296 W252 W112 W3279 W93 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W791 W281 W654 W13 W437 W51 W105 W13 W32 W1061 W13 W24 W93 W122 W97 W90 <pad> <pad> <pad> <pad>,D4
W2941 W12 W4801 W32 W1335 W2475 W1116 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W87 W111 W26 W336 W26 W615 W1976 W245 W173 W110 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W5204 W12 W112 W90 W38 W2308 W1206 W2461 W110 W2778 W28 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W113 W154 W433 W367 W149 W4000 W350 W46 W1079 W17 W12 <pad> W26 W122 W38 W1 W46 W32 W228 <pad>,D4
W122 W1524 W46 W666 W494 W2584 W259 W13 W416 W253 W1079 W12 W1397 W435 W335 W137 W427 W1198 W1093 W122,D4
W3539 W12 W87 W111 W2113 W32 W69 W3761 W97 W537 W802 W28 W1871 W5392 W1871 W2584 <pad> <pad> <pad> <pad>,D4
W12 W13 W928 W111 W4309 W1636 W480 W494 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W2765 W12 W4889 W32 W2015 W414 W1044 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W64 W666 W45 W2955 W110 W505 W3628 W13 W3297 W93 W5009 W111 W493 W904 W228 W376 W354 W984 W2429 W300,D4
W4920 W12 W36 W87 W17 W955 W51 W1307 W45 W1847 W111 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W120 W334 W36 W13 W1606 W32 W755 W28 W17 W2036 W12 W13 W246 W4 W113 W93 <pad> <pad> <pad> <pad>,D4
W128 W64 W2 W45 W748 W703 W391 W28 W281 W76 W32 W13 W57 W516 W90 W516 <pad> <pad> <pad> <pad>,D4
W12 W1524 W154 W46 W516 W1085 W4563 W28 W117 W253 W170 W24 W119 W776 W246 W1365 W4081 W183 W3346 <pad>,D4
W1506 W800 W32 W90 W2399 W240 W1557 W494 W1196 W1508 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W49 W97 W113 W1874 W97 W4 W2172 W89 W2133 W553 W24 W218 W408 W120 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W3422 W475 W34 W12 W2730 W32 W851 W138 W47 W217 W47 W13 W204 W461 W45 W46 <pad> <pad> <pad> <pad>,D4
W93 W122 W97 W4981 W28 W114 W166 W187 W1586 W349 <pad> W281 W1043 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W47 W851 W1043 W387 W4 W1140 W115 W111 W2429 W204 W461 W24 W1004 W1138 W434 W5224 W1101 W26 W3553 <pad>,D4
W457 W4 W122 W47 W1643 W110 W1206 W1116 W19 W54 W1298 W494 W349 W26 W17 W110 <pad> <pad> <pad> <pad>,D4
W3624 W12 W46 W111 W152 W32 W120 W1820 W111 W275 W950 W12 W5144 W604 W5152 W1524 <pad> <pad> <pad> <pad>,D4
W122 W188 W433 W457 W149 W3690 W5053 W494 W155 W47 W38 <pad> W34 W36 W19 W218 W1043 W38 W128 <pad>,D4
W3795 W12 W183 W111 W401 W32 W321 W660 W90 W4756 W3628 W13 W1131 W1580 W1131 W666 <pad> <pad> <pad> <pad>,D4
W433 W188 W388 W32 W2109 W1138 W597 W111 W32 W528 W13 W24 W154 W90 W97 W87 <pad> <pad> <pad> <pad>,D4
W4273 W12 W4881 W32 W950 W2009 W1810 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W90 W90 W302 W38 W3618 W505 W493 W112 W24 W553 <pad> <pad> W47 W28 W32 W38 <pad> <pad> <pad> <pad>,D4
W47 W494 W12 W56 W12 W1065 W1326 W1248 W1270 W461 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W19 W1160 W4 W289 W93 W540 W1562 W110 W3146 W57 W154 W24 W2552 W2899 W188 W158 W963 W461 W133 <pad>,D4
W26 W32 W516 W330 W183 W2005 W1242 W90 W4110 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W111 W13 W306 W138 W4162 W2464 W703 W17 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W380 W12 W183 W111 W218 W32 W412 W658 W122 W5224 W1220 W24 W844 W7 W866 W441 <pad> <pad> <pad> <pad>,D4
W204 W281 W1667 W32 W1940 W120 W765 W111 W32 W1127 W13 W24 W93 W122 W97 W122 <pad> <pad> <pad> <pad>,D4
W1305 W154 W2506 W13 W2730 W963 W10 W13 W13 W4110 W24 W24 W113 W47 W28 W97 <pad> <pad> <pad> <pad>,D4
W5367 W12 W87 W90 W32 W3208 W345 W3269 W97 W3342 W32 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W81 W866 W32 W40 W746 W550 W4605 W385 W493 W3821 <pad> W28 W38 W38 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W5131 W12 W494 W87 W28 W1843 W66 W2059 W110 W2349 W97 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W1079 W1383 W28 W3752 W963 W341 W560 W253 W774 W2772 <pad> W93 W46 W36 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W3821 W12 W31 W111 W480 W32 W1017 W528 W122 W94 W703 W24 W1832 W1582 W1832 W367 <pad> <pad> <pad> <pad>,D4
W1248 W1273 W32 W4117 W119 W1020 W4119 W367 W300 W4117 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W328 W334 W34 W13 W1976 W38 W429 W12 W28 W1983 W32 W13 W246 W4 W113 W93 <pad> <pad> <pad> <pad>,D4
W122 W188 W433 W457 W149 W3692 W50 W494 W1509 W47 W38 <pad> W34 W461 W17 W104 W4 W12 W64 <pad>,D4
W112 W32 W433 W493 W149 W4537 W640 W31 W660 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W26 W32 W494 W336 W1043 W2553 W3668 W111 W3280 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W627 W475 W494 W38 W278 W17 W441 W1571 W17 W3068 W1428 W47 W246 W516 W45 W46 <pad> <pad> <pad> <pad>,D4
W335 W97 W113 W1713 W97 W188 W2154 W349 W2132 W441 W24 W765 W66 W626 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W38 W388 W36 W19 W516 W707 W2581 W138 W1130 W334 W765 W597 W406 W370 W429 W3301 W1035 W149 W866 <pad>,D4
W66 W461 W90 W110 W795 W45 W335 W1915 W19 W905 W2612 W36 W349 W113 W38 W19 <pad> <pad> <pad> <pad>,D4
W170 W188 W46 W32 W188 W289 W1931 W1146 W253 W110 W1339 W806 W434 W461 W1205 W207 W34 W12 W475 <pad>,D4
W122 W1058 W461 W28 W93 W167 W2732 W791 W694 W69 W215 W76 W306 W429 W338 W5342 W867 W2 W468 <pad>,D4
W2 W438 W494 W1017 W26 W1078 W1141 W13 W1021 W335 W4331 W38 W370 W939 W495 W568 W114 W2552 W844 W516,D4
W19 W13 W2047 W170 W4231 W4283 W168 W45 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W4423 W12 W4741 W32 W2 W440 W2350 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W3855 W12 W433 W111 W627 W32 W3628 W496 W113 W1294 W1582 W24 W1191 W120 W127 W138 <pad> <pad> <pad> <pad>,D4
W110 W113 W110 W3280 W47 W67 W5080 W109 W5221 W113 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W1357 W2008 W12 W280 W3320 W3321 W2261 W110 W1181 W1216 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W45 W87 W122 W1032 W122 W314 W291 W1211 W2697 W45 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W289 W903 W113 W934 W90 W1003 W533 W13 W212 W345 W1298 W19 W3280 W2580 W206 W1316 W7 W2599 W400 W345,D4
W206 W110 W87 W931 W19 W457 W2063 W765 W2035 W787 W24 W787 W417 W68 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W36 W2187 W461 W38 W434 W1128 W5144 W426 W1524 W433 W875 W1254 W666 W408 W928 W123 W2899 W113 W926 <pad>,D4
W5253 W12 W122 W90 W12 W2605 W348 W2787 W47 W3007 W38 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W475 W206 W34 W93 W2094 W338 W505 W97 W408 W1305 W13 W13 W188 W494 W111 W494 <pad> <pad> <pad> <pad>,D4
W38 W13 W285 W461 W4280 W4158 W51 W113 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W4331 W703 W38 W253 W3654 W3655 W2214 W17 W2899 W3264 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W383 W433 W113 W97 W1383 W47 W337 W4700 W19 W4513 W389 W113 W349 W46 W97 W87 <pad> <pad> <pad> <pad>,D4
W228 W45 W45 W4462 W17 W330 W2004 W1372 W1932 W130 W24 W526 W495 W335 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W809 W321 W38 W128 W3633 W3636 W278 W17 W168 W616 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W858 W12 W4916 W32 W4331 W2242 W2579 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W2147 W12 W4834 W32 W909 W1733 W5258 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W89 W45 W111 W4000 W17 W1582 W1985 W398 W1890 W1 W24 W68 W475 W290 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W26 W32 W110 W3161 W34 W3546 W2131 W17 W328 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W2 W1101 W461 W38 W434 W903 W5223 W5221 W1277 W149 W965 W137 W553 W367 W972 W1261 W216 W122 W795 <pad>,D4
W13 W791 W36 W19 W2 W1248 W1389 W494 W159 W130 W128 W1043 W912 W1058 W66 W2954 W2008 W170 W1276 <pad>,D4
W26 W32 W111 W301 W34 W3448 W1824 W17 W383 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W1512 W12 W4901 W32 W305 W1203 W3931 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W36 W36 W1195 W12 W3155 W3280 W1198 W122 W13 W1017 W24 <pad> W122 W97 W38 W97 <pad> <pad> <pad> <pad>,D4
W1206 W328 W36 W38 W139 W89 W1101 W12 W122 W159 W32 W13 W69 W93 W113 W34 <pad> <pad> <pad> <pad>,D4
W1017 W1128 W45 W3089 W1206 W130 W1651 W183 W2015 W2261 W24 W457 W64 W253 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W49 W64 W493 W13 W4066 W1043 W1582 W28 W38 W67 W32 W13 W57 W516 W90 W2 <pad> <pad> <pad> <pad>,D4
W2578 W12 W4889 W32 W2277 W3324 W905 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W337 W64 W110 W1586 W19 W765 W51 W13 W4492 W113 W1325 W87 W348 W155 W170 W1145 W246 W694 W1382 W70,D4
W461 W7 W461 W38 W434 W84 W4567 W2423 W419 W204 W3804 W646 W1004 W493 W400 W1116 W429 W112 W2573 <pad>,D4
W1409 W516 W2698 W13 W2586 W306 W1195 W24 W13 W1220 W24 <pad> W122 W97 W38 W97 <pad> <pad> <pad> <pad>,D4
W26 W32 W32 W1580 W2 W4160 W3692 W13 W45 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W1368 W206 W93 W38 W1890 W32 W306 W385 W47 W2232 W110 W13 W433 W494 W111 W26 <pad> <pad> <pad> <pad>,D4
W337 W289 W112 W19 W3294 W97 W70 W3086 W17 W411 W1988 W90 W246 W461 W47 W122 <pad> <pad> <pad> <pad>,D4
W28 W2889 W36 W19 W516 W604 W3229 W457 W951 W328 W429 W2552 W325 W1732 W391 W3522 W926 W149 W708 <pad>,D4
W90 W1667 W46 W553 W494 W338 W2607 W13 W414 W300 W1065 W12 W1398 W435 W335 W139 W435 W1138 W1093 W122,D4
W1061 W1209 W17 W372 W7 W1220 W644 W138 W125 W256 <pad> W1043 W36 W2 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W170 W93 W434 W495 W2584 W4981 W119 W90 W903 W3296 W24 W24 W494 W110 W17 W110 <pad> <pad> <pad> <pad>,D4
W122 W15 W149 W383 W149 W3518 W722 W26 W2061 W45 W17 <pad> W149 W4 W47 W391 W204 W28 W457 <pad>,D4
W113 W38 W183 W37 W434 W351 W224 W334 W1509 W12 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W495 W346 W797 W13 W5230 W228 W1004 W17 W38 W310 W32 W13 W289 W36 W87 W461 <pad> <pad> <pad> <pad>,D4
W1515 W275 W12 W387 W3289 W3292 W25 W110 W222 W1471 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W1398 W550 W111 W3216 W910 W347 W1439 W281 W641 W462 W24 W417 W349 W495 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W110 W112 W17 W537 W17 W1636 W801 W447 W844 W26 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W4599 W12 W4739 W32 W87 W4593 W241 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W4469 W119 W111 W3158 W383 W910 W1520 W188 W1209 W3297 W24 W627 W346 W49 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W1648 W952 W32 W45 W2358 W2359 W1767 W494 W1375 W165 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W130 W387 W26 W28 W1408 W19 W480 W1105 W17 W3422 W285 W111 W246 W2 W111 W26 <pad> <pad> <pad> <pad>,D4
W125 W427 W111 W3203 W626 W1198 W1452 W281 W694 W4391 W24 W1206 W246 W495 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W26 W32 W47 W39 W154 W3631 W244 W28 W348 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W4624 W12 W93 W45 W97 W27 W2187 W4202 W87 W1028 W113 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W131 W15 W113 W2461 W2 W494 W2143 W90 W1571 W1079 W24 W330 W626 W354 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W480 W494 W19 W389 W38 W495 W4 W13 W5337 W28 W2145 W113 W4 W376 W183 W290 W122 W2607 W804 W347,D4
W1509 W2015 W28 W3788 W317 W4469 W5375 W417 W1220 W3 <pad> W2 W26 W494 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W3536 W12 W87 W111 W2486 W32 W387 W447 W97 W301 W928 W28 W1981 W721 W1985 W452 <pad> <pad> <pad> <pad>,D4
W111 W275 W461 W337 W46 W608 W3219 W13 W333 W328 W62 W32 W3016 W3296 W49 W1810 W912 W457 W1242 W110,D4
W13 W52 W2 W45 W2 W297 W802 W12 W158 W526 W89 W24 W438 W4469 W49 W2321 W1379 W433 W1010 <pad>,D4
W57 W15 W1181 W32 W136 W328 W218 W47 W12 W81 W13 W24 W149 W26 W110 W26 <pad> <pad> <pad> <pad>,D4
W526 W348 W46 W12 W5044 W28 W216 W447 W17 W2579 W1181 W17 W246 W34 W90 W2 <pad> <pad> <pad> <pad>,D4
W3751 W12 W93 W111 W306 W32 W301 W1041 W87 W1832 W939 W13 W634 W2599 W634 W703 <pad> <pad> <pad> <pad>,D4
W2987 W12 W4888 W32 W1727 W5377 W1119 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W66 W461 W90 W110 W62 W45 W335 W1936 W19 W908 W2658 W36 W349 W113 W38 W19 <pad> <pad> <pad> <pad>,D4
W3859 W12 W188 W111 W1206 W32 W4110 W419 W113 W1536 W216 W24 W430 W457 W430 W346 <pad> <pad> <pad> <pad>,D4
W3444 W12 W97 W111 W1343 W32 W461 W641 W19 W335 W2139 W17 W2778 W2051 W2779 W1727 <pad> <pad> <pad> <pad>,D4
W526 W334 W433 W13 W1738 W38 W797 W32 W28 W1988 W32 W13 W246 W4 W113 W93 <pad> <pad> <pad> <pad>,D4
W155 W1198 W38 W526 W3795 W3799 W3428 W38 W1 W1072 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W253 W19 W112 W2218 W97 W17 W2296 W87 W217 W2899 W24 W336 W480 W1198 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W70 W494 W87 W111 W1397 W45 W495 W21 W19 W95 W3012 W2 W349 W113 W38 W17 <pad> <pad> <pad> <pad>,D4
W3859 W12 W188 W111 W417 W32 W4110 W419 W113 W1571 W765 W24 W3553 W383 W3553 W495 <pad> <pad> <pad> <pad>,D4
W31 W300 W46 W12 W149 W385 W146 W414 W168 W112 W5376 W4567 W475 W289 W5044 W1852 W246 W19 W765 <pad>,D4
W2047 W2692 W38 W3823 W489 W1099 W5277 W328 W398 W3168 <pad> W46 W122 W113 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W3729 W17 W289 W110 W15 W32 W2599 W1411 W112 W3229 W34 <pad> W13 W24 <pad> W24 <pad> <pad> <pad> <pad>,D4
W604 W5238 W12 W3937 W3628 W374 W5052 W337 W330 W3644 <pad> W110 W19 W97 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W461 W4701 W461 W38 W434 W4469 W4789 W286 W3406 W170 W515 W949 W330 W354 W5224 W1148 W2220 W112 W187 <pad>,D4
W128 W19 W112 W210 W97 W87 W2271 W36 W2158 W216 W24 W124 W131 W55 <pad> <pad> <pad> <pad> <pad> <pad>,D4
W1315 W12 W4901 W32 W326 W731 W3404 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W457 W4 W122 W47 W155 W110 W1206 W1139 W19 W54 W1339 W494 W349 W26 W17 W110 <pad> <pad> <pad> <pad>,D4
